project_id,project_name,start_date,end_date,status,budget,department_id
357,Advanced responsive Local Area Network,2025-01-09,2025-11-19,Cancelled,1035488,7
358,Open-architected systematic adapter,2023-09-10,2024-07-26,Active,639430,8
359,Horizontal bottom-line knowledge user,2023-12-10,2025-08-29,Cancelled,3557038,5
360,Open-source contextually-based help-desk,2025-10-25,2025-11-16,Completed,1792820,4
361,Polarized bifurcated hierarchy,2023-01-31,2024-03-23,Completed,838578,2
362,Public-key 4thgeneration archive,2023-08-04,2024-02-25,Cancelled,765136,6
363,Cloned discrete matrix,2025-01-06,2025-03-11,Completed,3807362,7
364,Distributed bottom-line conglomeration,2023-12-15,2024-12-30,Cancelled,3242917,3
365,Switchable upward-trending knowledge user,2023-06-20,2024-04-25,Active,1079541,3
366,Seamless zero-defect instruction set,2024-08-14,2024-10-19,Completed,3569295,8
367,Automated discrete success,2025-07-01,2025-09-02,Completed,837856,3
368,Distributed radical database,2025-12-19,2026-01-02,Active,2825057,7
369,Team-oriented object-oriented flexibility,2023-11-22,2024-08-16,On Hold,2929251,7
370,Public-key multimedia infrastructure,2024-11-16,2025-08-18,Active,2813921,5
371,Ergonomic homogeneous definition,2023-07-28,2024-05-25,On Hold,1318397,5
372,Compatible user-facing projection,2025-10-10,2025-11-08,Active,2292006,6
373,Fundamental global orchestration,2024-11-21,2025-10-11,Cancelled,2396751,4
374,Right-sized real-time moratorium,2023-09-02,2024-08-08,Active,2513519,4
375,Open-architected incremental toolset,2023-12-04,2024-08-23,Active,3007527,4
376,Automated responsive architecture,2023-06-06,2023-09-07,Completed,2852074,7
377,Enterprise-wide next generation application,2024-09-26,2025-07-28,Active,2596861,5
378,User-centric real-time leverage,2025-04-06,2025-10-27,Active,2546884,2
379,Customer-focused dedicated paradigm,2023-11-18,2024-06-12,Completed,3363559,1
380,Enhanced responsive strategy,2025-06-11,2025-06-13,Cancelled,1973938,7
381,Customer-focused even-keeled encryption,2025-01-06,2025-01-13,On Hold,3425086,3
382,Extended zero-defect alliance,2023-01-13,2024-01-26,Active,2661072,6
383,Diverse 5thgeneration neural-net,2024-05-26,2025-08-07,Completed,2819491,1
384,Team-oriented dynamic function,2025-04-24,2025-06-05,Completed,2629336,5
385,Right-sized eco-centric system engine,2023-12-04,2024-03-06,Cancelled,2243935,5
386,Streamlined bandwidth-monitored artificial intelligence,2023-08-23,2025-12-31,Cancelled,3110171,2
387,Fundamental optimizing conglomeration,2025-03-31,2025-05-17,Active,614202,3
388,Upgradable solution-oriented service-desk,2025-07-27,2025-11-27,Cancelled,3085444,4
389,Extended foreground solution,2025-11-12,2025-12-03,Cancelled,3429696,6
390,Vision-oriented static moratorium,2025-03-08,2025-08-26,Completed,3094079,4
391,Exclusive uniform instruction set,2025-11-09,2025-11-15,Active,2202734,4
392,Mandatory needs-based synergy,2023-11-03,2024-09-26,On Hold,2256821,8
393,Networked uniform benchmark,2023-06-17,2025-09-13,Active,2696264,3
394,Networked intangible knowledge user,2023-09-11,2025-06-25,Active,2472122,6
395,Automated secondary approach,2024-01-05,2025-05-07,Active,2756459,3
396,Ameliorated zero-defect leverage,2025-08-08,2025-09-15,Completed,504980,2
397,Synergistic well-modulated approach,2024-11-02,2025-06-14,Active,1220097,6
398,Managed fault-tolerant policy,2023-07-03,2025-11-03,Cancelled,1365631,4
399,Upgradable scalable superstructure,2023-07-15,2024-10-27,Completed,1338534,3
400,Automated responsive service-desk,2023-03-14,2023-06-21,Active,948421,4
401,Total disintermediate focus group,2024-04-01,2025-02-10,On Hold,2677909,2
402,Horizontal fresh-thinking neural-net,2025-08-05,2025-11-20,On Hold,1359993,2
403,Networked national forecast,2025-08-27,2025-11-30,Active,1745577,1
404,Seamless hybrid algorithm,2024-11-23,2025-07-25,Cancelled,2256365,2
405,Secured solution-oriented policy,2024-08-22,2025-03-02,Cancelled,3369591,2
406,Focused local architecture,2025-03-06,2025-05-08,On Hold,1596711,6
407,Balanced stable access,2025-11-26,2025-12-15,Cancelled,1548852,2
408,Seamless global capacity,2024-02-06,2024-06-14,Completed,1409687,5
409,Front-line actuating budgetary management,2025-03-08,2025-05-12,On Hold,511485,8
410,Multi-tiered hybrid circuit,2024-11-23,2025-05-20,Cancelled,3021343,5
411,Multi-channeled impactful utilization,2024-08-01,2025-09-18,Cancelled,1971728,7
412,Public-key next generation knowledgebase,2024-08-22,2025-07-11,On Hold,3761994,8
413,Extended next generation matrix,2024-12-26,2025-12-20,Completed,1945854,4
414,Realigned modular paradigm,2025-01-09,2025-08-06,Completed,2668891,7
415,Profound non-volatile migration,2025-10-15,2025-11-13,Active,2482290,5
416,Reduced didactic ability,2024-12-06,2025-09-30,Active,743111,3
417,Managed directional open system,2023-04-17,2025-06-01,Completed,919416,6
418,Fully-configurable homogeneous pricing structure,2023-08-23,2025-03-12,Completed,1405557,7
419,Persistent motivating array,2025-08-25,2025-12-02,On Hold,2550809,7
420,Cloned actuating secured line,2025-12-06,2025-12-17,Completed,1564086,6
421,Robust 5thgeneration extranet,2023-09-05,2025-07-01,Active,3156681,7
422,Optimized mobile algorithm,2024-07-27,2024-11-07,Cancelled,3957446,5
423,Switchable eco-centric architecture,2025-12-12,2025-12-13,Cancelled,3759029,4
424,Programmable scalable algorithm,2023-03-22,2024-02-03,Cancelled,936717,1
425,Innovative foreground time-frame,2024-06-24,2024-07-13,On Hold,2062951,8
426,Assimilated modular methodology,2024-10-06,2025-02-06,Completed,2079434,3
427,Self-enabling background support,2025-04-11,2025-10-03,On Hold,2948210,5
428,Customizable zero-defect neural-net,2025-03-20,2025-07-29,Completed,1523976,8
429,Cloned non-volatile policy,2023-07-14,2023-10-01,Cancelled,1747331,8
430,Proactive systemic success,2024-08-21,2025-03-09,Completed,2105571,8
431,Diverse modular standardization,2023-09-19,2025-05-01,Completed,2342750,2
432,Grass-roots motivating support,2024-03-24,2025-06-16,Cancelled,3955886,4
433,Robust 4thgeneration application,2024-01-14,2025-12-22,Completed,827479,4
434,Fully-configurable systemic software,2025-11-06,2025-12-26,Active,1342974,8
435,Visionary contextually-based support,2025-05-14,2025-08-30,Active,1651215,1
436,Phased asynchronous Graphical User Interface,2023-03-25,2024-07-18,Active,2060571,8
437,Down-sized stable process improvement,2023-05-31,2025-05-26,On Hold,2699101,6
438,User-centric bottom-line Graphic Interface,2025-06-02,2025-08-16,Active,2953868,5
439,Optimized directional parallelism,2023-08-24,2023-10-28,On Hold,1636919,4
440,Streamlined secondary Local Area Network,2025-10-19,2025-12-10,Completed,1216726,4
441,User-centric radical encoding,2025-11-09,2025-11-20,Cancelled,2110358,7
442,De-engineered exuding task-force,2025-02-09,2025-12-14,Completed,954803,1
443,Optional encompassing middleware,2025-04-24,2025-10-15,Completed,1825551,7
444,Advanced web-enabled parallelism,2025-12-31,2026-01-02,Completed,3810347,5
445,Phased neutral alliance,2023-08-01,2023-12-21,Cancelled,2213099,7
446,Public-key global service-desk,2023-11-11,2024-08-20,On Hold,814069,4
447,Inverse dedicated methodology,2024-01-31,2024-04-02,Active,3850801,4
448,Object-based optimizing instruction set,2024-05-21,2024-10-28,On Hold,738159,7
449,Implemented 24hour knowledgebase,2025-05-18,2025-06-01,Cancelled,3745228,3
450,Object-based object-oriented utilization,2025-11-26,2025-11-26,Completed,1697513,1
451,Reduced web-enabled attitude,2024-10-30,2025-01-05,Cancelled,3405510,5
452,Optional 4thgeneration benchmark,2024-10-18,2025-09-08,On Hold,3569960,2
453,Fully-configurable next generation forecast,2025-07-27,2025-12-11,Completed,856530,1
454,Function-based neutral task-force,2023-11-26,2024-08-24,Completed,772572,6
455,Public-key 4thgeneration secured line,2025-03-16,2025-03-16,Active,3796616,6
456,Cross-group interactive core,2023-05-12,2023-08-19,Completed,1317770,4
457,Cross-group executive interface,2023-06-11,2024-10-31,Active,2613213,3
458,Vision-oriented system-worthy installation,2025-10-09,2025-12-13,On Hold,1869459,2
459,Reactive homogeneous algorithm,2024-07-10,2026-01-02,Completed,1321093,3
460,Operative grid-enabled structure,2024-05-08,2025-05-15,Completed,2375311,4
461,Managed foreground open architecture,2023-05-03,2023-08-08,Completed,970339,3
462,Re-contextualized tertiary encoding,2023-02-02,2024-12-29,Cancelled,3792526,4
463,Integrated fault-tolerant parallelism,2025-07-23,2025-12-08,On Hold,942027,3
464,Decentralized upward-trending Graphical User Interface,2023-12-11,2024-09-28,On Hold,3923408,5
465,Secured scalable hub,2023-07-09,2024-11-06,Completed,3512814,3
466,Secured stable collaboration,2024-10-21,2025-03-31,Active,766875,4
467,Organized multimedia collaboration,2024-08-25,2025-02-19,On Hold,1527518,7
468,Future-proofed content-based application,2024-12-17,2025-08-13,Active,1709830,3
469,Compatible next generation alliance,2024-02-06,2025-11-16,Cancelled,593219,1
470,Function-based zero administration customer loyalty,2025-10-05,2025-11-22,Completed,1008991,5
471,Business-focused 3rdgeneration moderator,2025-12-14,2025-12-14,On Hold,2913929,8
472,Re-contextualized 3rdgeneration moderator,2023-10-28,2023-11-03,Completed,1661829,1
473,Operative holistic productivity,2025-04-21,2025-06-09,Completed,2429755,7
474,Quality-focused multi-tasking product,2024-07-26,2025-11-04,Completed,3738224,1
475,Pre-emptive regional knowledge user,2023-01-26,2026-01-01,Cancelled,3526288,5
476,Future-proofed client-driven neural-net,2025-11-23,2025-11-29,Cancelled,1453851,4
477,Multi-tiered encompassing encryption,2023-07-18,2024-05-05,Active,3765995,2
478,Assimilated logistical archive,2023-08-23,2024-11-02,Completed,3859746,8
479,Customizable web-enabled superstructure,2024-05-31,2025-05-23,Active,2775108,1
480,Open-architected even-keeled definition,2025-10-12,2025-12-04,On Hold,945867,8
481,Advanced systematic leverage,2023-05-25,2025-04-21,Active,3047818,6
482,Visionary bottom-line emulation,2023-09-04,2025-03-24,Completed,3772598,8
483,Persevering full-range encryption,2024-11-26,2025-10-11,Completed,1423619,5
484,Synergistic solution-oriented adapter,2025-09-06,2025-12-27,On Hold,1899716,3
485,Versatile 24/7 groupware,2023-09-24,2024-11-25,On Hold,1620378,6
486,Automated bifurcated conglomeration,2024-06-21,2025-03-18,Cancelled,1012332,7
487,Front-line analyzing project,2025-04-30,2025-08-18,Completed,3200044,6
488,Monitored systematic intranet,2024-06-19,2025-04-12,Cancelled,1350586,3
489,Horizontal fault-tolerant Graphic Interface,2025-10-02,2025-11-17,Active,1160031,7
490,Cross-group discrete strategy,2024-05-19,2025-01-04,Completed,2416110,5
491,Realigned maximized conglomeration,2024-05-17,2024-12-01,Cancelled,1251961,7
492,Distributed mobile capability,2024-10-12,2025-06-16,Cancelled,1400578,3
493,Realigned hybrid alliance,2024-03-11,2024-11-30,On Hold,2145049,8
494,Visionary systematic Graphic Interface,2023-07-04,2024-01-06,On Hold,1322911,2
495,Adaptive client-server encryption,2024-01-06,2024-08-09,Active,1957802,2
496,Advanced homogeneous methodology,2023-08-16,2025-11-14,Completed,2403250,4
497,Universal object-oriented project,2023-04-15,2025-09-23,Cancelled,748488,4
498,Cloned client-server extranet,2024-10-30,2025-07-25,Completed,651996,1
499,Integrated secondary definition,2025-08-09,2025-09-23,On Hold,558478,8
500,Versatile logistical open architecture,2024-11-16,2025-07-19,Active,3715565,2
501,Right-sized asymmetric flexibility,2024-08-03,2025-09-08,On Hold,1016591,6
502,Balanced directional benchmark,2024-07-24,2025-07-26,Completed,1749555,3
503,Profound uniform time-frame,2025-08-03,2025-10-27,Completed,3757336,5
504,Up-sized didactic moderator,2024-07-01,2025-04-03,Active,3640346,1
505,Down-sized analyzing database,2023-01-28,2025-03-31,On Hold,1601350,8
506,Reduced fresh-thinking forecast,2024-04-03,2025-06-14,Completed,552868,7
507,Quality-focused even-keeled structure,2024-12-31,2025-11-07,On Hold,3970766,3
508,Down-sized empowering synergy,2024-01-24,2024-08-18,Active,3845371,8
509,Quality-focused solution-oriented workforce,2025-12-25,2025-12-28,Cancelled,2693092,4
510,Visionary zero administration intranet,2025-03-16,2025-05-20,On Hold,2545736,5
511,Fundamental needs-based superstructure,2023-03-27,2025-02-10,On Hold,3690744,4
512,Assimilated regional matrices,2023-10-09,2024-05-23,Active,2038501,3
513,Front-line systematic hardware,2023-05-31,2023-11-12,On Hold,3464469,4
514,Object-based motivating conglomeration,2025-11-15,2025-12-01,Cancelled,1818680,8
515,Optimized multi-tasking emulation,2023-07-18,2023-08-12,Active,3525075,6
516,Integrated bandwidth-monitored info-mediaries,2023-06-09,2025-09-24,Cancelled,567213,7
517,Fundamental web-enabled moratorium,2024-02-18,2024-02-19,On Hold,2480801,8
518,Reduced fault-tolerant challenge,2023-03-17,2025-02-10,Active,1261042,7
519,Vision-oriented executive instruction set,2024-02-20,2024-07-23,Cancelled,3437298,2
520,Operative 24hour leverage,2024-04-15,2024-11-03,Cancelled,1464881,6
521,De-engineered multimedia focus group,2024-08-27,2025-02-17,Active,2831533,8
522,Multi-lateral well-modulated parallelism,2024-04-10,2025-10-27,Cancelled,552830,4
523,Reactive 24/7 Graphic Interface,2024-09-23,2024-10-05,Completed,3858127,2
524,Extended responsive approach,2023-06-17,2025-07-03,Cancelled,1153241,6
525,Fundamental human-resource concept,2023-10-20,2024-12-02,Active,506919,5
526,Customizable homogeneous info-mediaries,2023-09-05,2024-05-15,Cancelled,2579921,3
527,Grass-roots 24hour groupware,2023-05-08,2024-02-29,Completed,1867666,4
528,Self-enabling asymmetric complexity,2025-04-01,2025-05-17,Active,3217333,2
529,Open-architected 4thgeneration protocol,2024-02-07,2024-09-11,Cancelled,3049747,8
530,Optional composite productivity,2025-04-20,2025-07-21,Cancelled,2729924,4
531,Polarized bifurcated knowledgebase,2025-05-02,2025-07-09,On Hold,1624048,1
532,Distributed 3rdgeneration analyzer,2025-03-04,2025-03-10,Active,690294,3
533,Innovative 6thgeneration leverage,2024-06-03,2025-08-31,Active,3840378,2
534,Re-contextualized stable initiative,2024-06-04,2025-02-04,Cancelled,763643,2
535,Expanded fault-tolerant alliance,2024-04-18,2025-03-18,Active,2294181,6
536,Grass-roots fresh-thinking moderator,2024-03-25,2024-05-10,Cancelled,2618379,8
537,Managed maximized model,2025-11-30,2025-12-01,On Hold,1881160,7
538,Programmable clear-thinking methodology,2023-09-13,2024-01-14,Active,2432940,3
539,Monitored web-enabled installation,2023-08-15,2024-11-10,Cancelled,3477535,2
540,Enterprise-wide eco-centric functionalities,2024-06-12,2024-12-13,Completed,2061338,1
541,Organic zero-defect complexity,2024-05-31,2025-04-04,Active,1142000,7
542,Synergistic transitional application,2025-05-14,2025-09-28,On Hold,3470203,7
543,Right-sized bifurcated forecast,2025-10-29,2025-10-30,Completed,3737560,4
544,Up-sized static algorithm,2024-05-12,2025-07-29,Active,2612543,3
545,Public-key bottom-line function,2025-05-12,2025-11-06,Active,2531167,6
546,Diverse encompassing capability,2025-06-28,2026-01-02,Active,3486246,3
547,Sharable secondary benchmark,2024-01-26,2024-11-13,Active,2547828,2
548,Progressive bandwidth-monitored initiative,2023-11-13,2024-03-04,Completed,3182897,1
549,Robust systematic hierarchy,2024-02-23,2025-09-11,Cancelled,3121810,8
550,Cross-group fresh-thinking workforce,2024-10-17,2024-12-05,Completed,3989374,6
551,Integrated reciprocal complexity,2023-05-02,2024-11-22,Completed,1119798,6
552,Sharable disintermediate process improvement,2024-03-09,2025-11-03,On Hold,836086,1
553,Extended dedicated customer loyalty,2023-11-14,2024-06-29,On Hold,550925,7
554,Open-source leadingedge product,2024-03-27,2025-05-23,Active,1835063,1
555,Balanced client-driven process improvement,2024-10-14,2025-01-28,On Hold,3180320,1
556,De-engineered object-oriented contingency,2023-12-01,2024-12-03,Cancelled,1648874,3
557,Visionary multimedia implementation,2023-06-22,2025-05-29,On Hold,1406793,1
558,Cross-group 24hour focus group,2023-09-11,2024-06-26,Cancelled,563820,1
559,Profit-focused holistic superstructure,2024-05-05,2025-12-23,Cancelled,775068,1
560,Business-focused dedicated methodology,2025-04-18,2025-09-07,Cancelled,2137957,3
561,Automated zero-defect frame,2023-09-22,2025-01-10,On Hold,753862,5
562,User-centric asynchronous paradigm,2024-10-08,2025-07-22,Completed,3119918,7
563,Profound homogeneous emulation,2025-05-17,2025-07-10,Cancelled,1037074,5
564,User-centric analyzing Local Area Network,2023-08-05,2024-12-15,On Hold,1162741,6
565,Customizable analyzing task-force,2025-04-29,2025-08-23,Active,1959710,2
566,Fundamental tertiary hardware,2024-03-27,2025-09-19,Completed,2753854,8
567,Organic secondary analyzer,2023-04-18,2025-08-22,Completed,2579031,2
568,Open-source 4thgeneration knowledgebase,2024-08-28,2024-10-26,On Hold,2036884,1
569,Devolved upward-trending methodology,2023-04-07,2024-10-21,Active,2324456,3
570,Up-sized contextually-based approach,2023-12-11,2024-02-27,Cancelled,513729,6
571,Face-to-face national Graphic Interface,2023-09-07,2025-02-20,Cancelled,2866000,1
